Genero,Peso,Altura
Mujer,59.066,161.001
Mujer,65.306,165.015
Mujer,52.567,154.963
Mujer,58.663000000000004,164.30900000000003
Mujer,71.1,165.963
Mujer,58.812,165.74
Mujer,58.12,158.606
Mujer,50.65,155.72899999999998
Mujer,56.81100000000001,160.503
Mujer,57.677,154.109
Mujer,59.958999999999996,159.124
Mujer,70.442,164.325
Mujer,69.527,174.06400000000002
Mujer,82.198,173.201
Mujer,79.155,166.597
Mujer,60.351000000000006,154.66899999999998
Mujer,57.644,157.833
Mujer,66.124,161.987
Mujer,67.94,165.79
Mujer,58.318000000000005,156.037
Mujer,57.763999999999996,159.866
Mujer,57.895,159.914
Mujer,64.999,169.488
Mujer,52.493,150.869
Mujer,45.398999999999994,149.256
Mujer,59.39,162.124
Mujer,47.275,156.472
Mujer,65.711,167.357
Mujer,74.1,177.979
Mujer,53.233000000000004,158.893
Mujer,57.643,159.159
Mujer,60.718999999999994,162.173
Mujer,71.351,171.415
Mujer,68.982,162.001
Mujer,50.365,153.684
Mujer,58.013999999999996,157.54
Mujer,57.703,161.092
Mujer,52.443000000000005,153.901
Mujer,60.477,159.597
Mujer,75.033,170.233
Mujer,52.533,154.039
Mujer,69.631,165.638
Mujer,74.797,173.825
Mujer,70.227,170.32299999999998
Mujer,56.5,150.15200000000002
Mujer,48.223,144.529
Mujer,55.137,160.38299999999998
Mujer,60.015,162.305
Mujer,73.119,167.817
Mujer,63.797,166.328
Mujer,49.195,155.566
Mujer,54.376999999999995,156.968
Mujer,58.793,153.941
Mujer,62.98,170.148
Mujer,41.32899999999999,148.194
Mujer,60.321000000000005,157.694
Mujer,53.955,153.64
Mujer,69.32300000000001,161.387
Mujer,51.498000000000005,157.153
Mujer,54.269,150.79399999999998
Mujer,56.2,155.746
Mujer,56.676,158.306
Mujer,58.974,153.162
Mujer,52.986000000000004,154.73
Mujer,66.358,162.202
Mujer,49.86600000000001,152.108
Mujer,52.928999999999995,157.11
Mujer,48.236000000000004,153.532
Mujer,49.103,154.36
Mujer,59.948,168.774
Mujer,66.789,161.664
Mujer,61.527,156.934
Mujer,61.387,163.607
Mujer,57.81100000000001,165.044
Mujer,61.718,159.111
Mujer,64.9,163.86
Mujer,55.515,156.958
Mujer,56.238,159.72299999999998
Mujer,47.644,156.355
Mujer,67.051,168.34799999999998
Mujer,69.60300000000001,163.93900000000002
Mujer,64.08,172.33
Mujer,60.405,160.999
Mujer,57.105,166.813
Mujer,57.11600000000001,156.43
Mujer,49.464,154.037
Mujer,51.941,156.186
Mujer,59.449,159.998
Mujer,72.568,172.174
Mujer,70.038,162.82
Mujer,40.243,139.636
Mujer,52.595,155.629
Mujer,71.531,170.111
Mujer,72.763,168.197
Mujer,57.706,165.40200000000002
Mujer,54.83,155.02100000000002
Mujer,71.495,167.479
Mujer,56.023999999999994,156.588
Mujer,70.415,170.093
Mujer,56.567,155.795
Mujer,62.908,160.325
Mujer,57.01,159.231
Mujer,53.778999999999996,156.67600000000002
Mujer,53.821999999999996,159.006
Mujer,61.773,157.892
Mujer,31.206999999999997,141.151
Mujer,56.442,154.186
Mujer,64.752,165.793
Mujer,61.129,153.71
Mujer,45.618,150.746
Mujer,67.65100000000001,163.157
Mujer,71.96300000000001,174.615
Mujer,71.391,168.5
Mujer,60.861000000000004,162.685
Mujer,69.18,162.453
Mujer,70.22800000000001,169.484
Mujer,74.51,166.079
Mujer,72.957,172.06599999999997
Mujer,68.313,173.37900000000002
Mujer,74.514,170.68
Mujer,46.105,155.857
Mujer,49.641000000000005,151.79399999999998
Mujer,48.42,158.864
Mujer,54.69,156.889
Mujer,49.995,147.285
Mujer,50.187,149.858
Mujer,51.851000000000006,154.14600000000002
Mujer,51.28,151.085
Mujer,60.433,160.899
Mujer,53.707,159.356
Mujer,64.37899999999999,164.968
Mujer,42.145,146.138
Mujer,73.485,176.933
Mujer,61.263999999999996,159.306
Mujer,48.525,150.632
Mujer,70.755,163.091
Mujer,65.015,159.387
Mujer,53.107,161.251
Mujer,77.493,176.824
Mujer,42.07899999999999,152.222
Mujer,59.263999999999996,158.007
Mujer,60.99100000000001,162.644
Mujer,58.016000000000005,157.81
Mujer,59.07899999999999,158.786
Mujer,56.615,157.55100000000002
Mujer,50.747,151.524
Mujer,56.396,156.762
Mujer,64.189,163.076
Mujer,59.498000000000005,168.175
Mujer,57.058,164.033
Mujer,63.785,162.97799999999998
Mujer,71.46300000000001,175.821
Mujer,56.595,156.819
Mujer,59.93,162.756
Mujer,75.429,169.27599999999998
Mujer,65.707,164.17
Mujer,60.623999999999995,161.329
Mujer,69.214,168.354
Mujer,64.263,167.578
Mujer,56.832,156.16899999999998
Mujer,55.832,163.54399999999998
Mujer,82.23200000000001,176.765
Mujer,52.736000000000004,154.583
Mujer,62.663999999999994,159.64700000000002
Mujer,60.042,168.025
Mujer,58.494,164.36900000000003
Mujer,57.294,160.105
Mujer,60.445,156.971
Mujer,80.808,169.541
Mujer,53.909,150.477
Mujer,50.658,155.281
Mujer,45.095,147.48
Mujer,57.821999999999996,160.69299999999998
Mujer,64.497,163.428
Mujer,64.616,165.055
Mujer,65.943,167.519
Mujer,66.149,166.338
Mujer,51.016000000000005,161.303
Mujer,52.577,156.27
Mujer,62.751999999999995,150.326
Mujer,52.62,156.028
Mujer,60.856,159.086
Mujer,69.403,174.03599999999997
Mujer,65.079,163.937
Mujer,45.496,153.243
Mujer,60.153999999999996,163.531
Mujer,59.928999999999995,157.615
Mujer,52.195,158.017
Mujer,67.203,163.81799999999998
Mujer,66.87100000000001,164.773
Mujer,58.402,157.078
Mujer,72.084,167.65400000000002
Mujer,55.898,157.68
Mujer,64.168,167.15599999999998
Mujer,52.343,153.69
Mujer,53.887,158.984
Mujer,63.522,161.238
Mujer,55.515,160.251
Mujer,58.532,156.828
Mujer,68.014,161.60399999999998
Mujer,52.751999999999995,155.558
Mujer,63.511,164.205
Mujer,52.665,156.685
Mujer,63.291000000000004,161.929
Mujer,67.53699999999999,165.169
Mujer,51.085,163.33
Mujer,63.18600000000001,164.833
Mujer,42.20399999999999,145.056
Mujer,56.581,159.571
Mujer,73.47399999999999,168.854
Mujer,59.54600000000001,162.482
Mujer,53.29600000000001,153.44899999999998
Mujer,62.468,165.11900000000003
Mujer,60.177,160.97799999999998
Mujer,68.13600000000001,164.887
Mujer,63.428000000000004,160.036
Mujer,68.345,166.024
Mujer,51.489,153.158
Mujer,51.096000000000004,152.743
Mujer,59.11600000000001,169.301
Mujer,58.144,159.834
Mujer,74.82600000000001,173.41299999999998
Mujer,60.878,161.112
Mujer,54.349,153.803
Mujer,52.527,155.028
Mujer,69.569,164.13299999999998
Mujer,63.022,159.525
Mujer,62.536,162.546
Mujer,69.152,157.918
Mujer,71.828,170.396
Mujer,61.696000000000005,162.215
Mujer,63.868,162.609
Mujer,56.075,153.287
Mujer,60.045,162.69299999999998
Mujer,67.786,167.125
Mujer,52.986999999999995,156.425
Mujer,66.735,160.711
Mujer,56.196999999999996,158.822
Mujer,69.857,173.158
Mujer,64.521,160.665
Mujer,61.658,157.959
Mujer,61.68899999999999,165.135
Mujer,65.822,165.929
Mujer,69.626,166.731
Mujer,66.949,167.53400000000002
Mujer,64.53399999999999,165.93200000000002
Mujer,61.952,163.243
Mujer,66.54,163.92
Mujer,62.548,165.168
Mujer,62.674,157.123
Mujer,63.382,162.529
Mujer,67.165,164.112
Mujer,78.119,169.13
Mujer,63.659,161.688
Mujer,60.548,163.69799999999998
Mujer,75.861,167.55
Mujer,53.452,153.73
Mujer,58.855,158.11
Mujer,55.406000000000006,158.732
Mujer,54.533,152.507
Mujer,64.55,158.524
Mujer,74.233,170.08700000000002
Mujer,56.045,150.284
Mujer,61.312,161.496
Mujer,77.079,167.422
Mujer,47.54600000000001,159.1
Mujer,58.75,162.124
Mujer,74.482,177.61900000000003
Mujer,77.20100000000001,172.537
Mujer,52.42,152.278
Mujer,42.74,147.756
Mujer,62.028999999999996,154.877
Mujer,59.588,161.158
Mujer,58.143,166.02
Mujer,57.966,155.626
Mujer,59.873999999999995,157.166
Mujer,53.79600000000001,161.322
Mujer,74.59100000000001,169.676
Mujer,65.312,162.599
Mujer,57.803000000000004,162.838
Mujer,74.84,169.783
Mujer,64.881,158.50799999999998
Mujer,71.962,165.03400000000002
Mujer,67.686,166.926
Mujer,55.038000000000004,162.858
Mujer,61.91,159.39
Mujer,66.627,159.531
Mujer,59.391000000000005,160.246
Mujer,68.486,163.713
Mujer,53.178000000000004,154.346
Mujer,64.408,164.046
Mujer,54.108000000000004,159.86
Mujer,62.126999999999995,159.645
Mujer,66.764,162.941
Mujer,61.048,160.18200000000002
Mujer,51.203,153.671
Mujer,53.483000000000004,152.725
Mujer,68.346,168.03400000000002
Mujer,73.104,171.201
Mujer,53.706,160.398
Mujer,78.596,171.28400000000002
Mujer,71.079,165.68900000000002
Mujer,51.338,148.575
Mujer,66.646,168.524
Mujer,65.655,170.225
Mujer,58.445,156.774
Mujer,57.568999999999996,164.88
Mujer,67.687,164.687
Mujer,60.611999999999995,155.907
Mujer,69.57600000000001,167.81400000000002
Mujer,52.236999999999995,158.916
Mujer,75.956,175.945
Mujer,52.483999999999995,159.609
Mujer,62.726000000000006,164.53799999999998
Mujer,57.917,154.317
Mujer,69.345,166.088
Mujer,68.76,159.95600000000002
Mujer,59.258,159.597
Mujer,64.24,163.047
Mujer,64.476,160.645
Mujer,56.221000000000004,157.34
Mujer,68.685,170.395
Mujer,65.747,163.14
Mujer,66.333,167.115
Mujer,56.431000000000004,161.592
Mujer,76.77600000000001,171.076
Mujer,73.726,168.50599999999997
Mujer,55.888999999999996,157.715
Mujer,79.038,175.287
Mujer,59.208999999999996,163.075
Mujer,69.74,164.55900000000003
Mujer,60.051,159.52700000000002
Mujer,64.031,159.215
Mujer,56.895,155.54399999999998
Mujer,58.62,158.185
Mujer,62.493,167.044
Mujer,57.317,159.036
Mujer,62.398,156.639
Mujer,58.948,161.563
Mujer,53.732,154.701
Mujer,60.593999999999994,158.708
Mujer,61.169,159.107
Mujer,67.693,165.69799999999998
Mujer,57.085,159.548
Mujer,60.573,160.906
Mujer,76.735,171.187
Mujer,42.602,151.45
Mujer,61.7,162.321
Mujer,58.626000000000005,162.035
Mujer,77.756,173.21900000000002
Mujer,41.169,153.30200000000002
Mujer,48.907,159.881
Mujer,73.309,165.328
Mujer,59.808,157.399
Mujer,75.016,166.706
Mujer,63.68600000000001,161.235
Mujer,47.036,147.576
Mujer,67.064,157.895
Mujer,60.798,156.659
Mujer,74.384,164.73
Mujer,56.565,162.42
Mujer,57.083,156.019
Mujer,60.657,159.847
Mujer,62.98,155.19299999999998
Mujer,59.871,157.762
Mujer,57.63399999999999,160.379
Mujer,65.479,164.898
Mujer,81.482,171.702
Mujer,52.701,153.60399999999998
Mujer,55.427,156.99
Mujer,71.52600000000001,171.58900000000003
Mujer,72.39399999999999,163.055
Mujer,66.305,163.905
Mujer,52.86,155.056
Mujer,77.536,175.446
Mujer,48.092,151.028
Mujer,60.398,161.873
Mujer,55.558,160.941
Mujer,74.26100000000001,167.615
Mujer,67.39,163.308
Mujer,70.453,171.108
Mujer,68.664,160.59799999999998
Mujer,59.638000000000005,156.741
Mujer,63.106,165.028
Mujer,69.434,169.048
Mujer,64.51899999999999,161.808
Mujer,70.37100000000001,169.199
Mujer,61.934,161.981
Mujer,65.964,168.005
Mujer,65.516,164.61900000000003
Mujer,51.876999999999995,148.15200000000002
Mujer,64.619,159.047
Mujer,55.053999999999995,153.881
Mujer,48.388000000000005,152.90200000000002
Mujer,61.453,164.951
Mujer,63.977,167.65
Mujer,59.253,159.753
Mujer,61.59,166.59
Mujer,50.732,156.619
Mujer,66.357,161.82299999999998
Mujer,41.381,148.72
Mujer,68.941,165.928
Mujer,63.168,167.977
Mujer,64.21300000000001,165.65200000000002
Mujer,70.25399999999999,172.896
Mujer,72.983,171.148
Mujer,75.693,173.43200000000002
Mujer,85.432,174.364
Mujer,63.328,161.576
Mujer,64.945,169.015
Mujer,77.587,172.69099999999997
Mujer,74.34899999999999,171.93
Mujer,80.452,175.505
Mujer,65.801,163.28
Mujer,55.633,164.81599999999997
Mujer,58.091,153.864
Mujer,73.497,169.325
Mujer,63.56100000000001,165.715
Mujer,67.233,164.925
Mujer,74.797,168.25400000000002
Mujer,59.545,165.372
Mujer,53.02,160.629
Mujer,67.139,169.37900000000002
Mujer,66.344,164.112
Mujer,50.532,153.886
Mujer,63.144,162.204
Mujer,53.06399999999999,154.36700000000002
Mujer,63.45,164.06099999999998
Mujer,67.804,166.584
Mujer,57.086000000000006,159.5
Mujer,51.34,160.571
Mujer,53.6,158.339
Mujer,73.37100000000001,178.701
Mujer,53.948,159.361
Mujer,74.918,171.22099999999998
Mujer,50.291000000000004,150.707
Mujer,58.823,160.985
Mujer,62.79600000000001,160.744
Mujer,63.928000000000004,167.637
Mujer,61.391999999999996,156.086
Mujer,61.146,159.132
Mujer,50.269,156.518
Mujer,61.745,168.16
Mujer,60.471000000000004,162.377
Mujer,60.739,159.612
Mujer,65.172,161.839
Mujer,68.72399999999999,168.61700000000002
Mujer,67.824,167.222
Mujer,72.642,162.752
Mujer,53.548,156.186
Mujer,75.315,168.925
Mujer,54.641999999999996,152.338
Mujer,60.614,165.05900000000003
Mujer,61.263000000000005,158.066
Mujer,51.978,155.111
Mujer,61.56399999999999,161.254
Mujer,45.674,154.202
Mujer,72.87,162.891
Mujer,65.217,165.81400000000002
Mujer,75.932,171.09099999999998
Mujer,65.2,157.31
Mujer,44.25899999999999,145.708
Mujer,70.627,167.748
Mujer,78.947,165.922
Mujer,41.251999999999995,147.85399999999998
Mujer,78.672,168.46200000000002
Mujer,46.226000000000006,149.422
Mujer,66.12,172.146
Mujer,75.036,173.30900000000003
Mujer,67.819,162.125
Mujer,63.646,164.889
Mujer,48.545,152.069
Mujer,55.79600000000001,154.951
Mujer,76.189,175.387
Mujer,68.98899999999999,169.263
Mujer,58.306000000000004,156.335
Mujer,78.291,167.516
Mujer,41.641000000000005,142.109
Mujer,78.668,171.97299999999998
Mujer,63.46,160.125
Mujer,44.585,156.123
Mujer,80.403,174.386
Mujer,54.856,155.804
Mujer,77.889,172.53799999999998
Mujer,65.95100000000001,165.89
Mujer,36.02,142.352
Mujer,78.642,170.799
Mujer,65.82,161.961
Mujer,61.551,163.96400000000003
Mujer,59.21,154.667
Mujer,63.233999999999995,161.342
Mujer,46.43600000000001,147.504
Mujer,70.893,172.72400000000002
Mujer,66.786,161.099
Mujer,66.546,167.95
Mujer,58.673,150.792
Mujer,62.04,161.78
Mujer,67.991,156.778
Mujer,68.59,171.878
Mujer,59.821999999999996,150.614
Mujer,55.955,159.361
Mujer,63.766000000000005,167.426
Mujer,60.126000000000005,154.058
Mujer,71.74600000000001,170.86700000000002
Mujer,51.183,158.833
Mujer,58.242,159.716
Mujer,73.623,170.54
Mujer,57.687,157.745
Mujer,63.919,160.095
Mujer,53.20399999999999,157.83100000000002
Mujer,54.196999999999996,154.381
Mujer,52.507,156.62
Mujer,53.449,153.092
Mujer,58.711999999999996,157.24
Mujer,64.265,162.623
Mujer,67.29,165.231
Mujer,68.925,168.52700000000002
Mujer,48.538999999999994,151.588
Mujer,76.464,168.446
Mujer,68.493,172.018
Mujer,45.386,149.709
Mujer,74.066,175.426
Mujer,62.541000000000004,169.459
Mujer,65.45100000000001,161.71200000000002
Mujer,62.232,160.063
Mujer,62.096000000000004,159.382
Mujer,70.898,164.467
Mujer,62.545,161.429
Mujer,52.56,160.566
Mujer,53.581,163.091
Mujer,48.269,153.428
Mujer,54.57899999999999,164.332
Mujer,64.263,167.52599999999998
Mujer,63.169,163.349
Mujer,67.256,164.614
Mujer,60.489,157.583
Mujer,58.352,152.592
Mujer,61.20399999999999,162.588
Mujer,68.382,167.678
Mujer,74.69800000000001,175.32299999999998
Mujer,52.707,156.958
Mujer,52.96,156.559
Mujer,62.958999999999996,154.591
Mujer,55.995,163.624
Mujer,62.803999999999995,161.55200000000002
Mujer,71.595,168.36700000000002
Mujer,67.654,163.887
Mujer,61.141000000000005,163.161
Mujer,68.625,171.645
Mujer,65.34,161.13
Mujer,76.215,174.83599999999998
Mujer,65.54899999999999,170.868
Mujer,49.727,152.50799999999998
Mujer,52.615,151.804
Mujer,48.083999999999996,151.319
Mujer,78.815,173.07
Mujer,72.06,165.82299999999998
Mujer,73.834,173.43400000000003
Mujer,68.188,171.22400000000002
Mujer,56.653999999999996,161.47299999999998
Mujer,57.111999999999995,160.717
Mujer,72.044,170.14
Mujer,57.312,159.159
Mujer,69.277,169.847
Mujer,57.243,159.44299999999998
Mujer,62.221000000000004,156.679
Mujer,47.549,146.032
Mujer,54.229,161.464
Mujer,62.456,158.342
Mujer,56.505,157.255
Mujer,66.575,161.316
Mujer,74.675,173.56
Mujer,67.137,164.94799999999998
Mujer,51.981,156.391
Mujer,54.846000000000004,156.304
Mujer,65.759,162.983
Mujer,48.775,154.12
Mujer,63.04600000000001,165.447
Mujer,61.148999999999994,159.874
Mujer,63.875,165.168
Mujer,63.233000000000004,161.605
Mujer,59.305,158.535
Mujer,67.457,160.109
Mujer,62.43,163.061
Mujer,61.692,165.19299999999998
Mujer,62.0,162.549
Mujer,52.604,156.778
Mujer,54.598,158.881
Mujer,64.939,171.125
Mujer,75.569,167.824
Mujer,49.409,148.123
Mujer,58.442,155.787
Mujer,45.545,148.33700000000002
Mujer,64.9,164.128
Mujer,40.668,146.952
Mujer,70.36,173.437
Mujer,48.043,152.08700000000002
Mujer,70.376,165.7
Mujer,62.728,162.296
Mujer,67.969,171.329
Mujer,75.503,170.69099999999997
Mujer,57.375,164.71
Mujer,59.056000000000004,157.034
Mujer,76.195,164.02900000000002
Mujer,64.331,164.8
Mujer,71.928,163.28799999999998
Mujer,56.291000000000004,159.097
Mujer,50.441,161.582
Mujer,58.46,164.24200000000002
Mujer,70.98899999999999,168.79
Mujer,73.436,171.585
Mujer,61.695,159.445
Mujer,55.058,160.785
Mujer,43.115,147.916
Mujer,51.138999999999996,157.74
Mujer,69.82600000000001,169.857
Mujer,61.044,156.586
Mujer,59.74,156.233
Mujer,58.79600000000001,159.95
Mujer,66.09899999999999,166.13299999999998
Mujer,57.526,157.319
Mujer,53.528,155.991
Mujer,66.058,166.24400000000003
Mujer,53.068000000000005,149.80700000000002
Mujer,60.138999999999996,163.072
Mujer,76.366,161.871
Mujer,58.945,152.95
Mujer,70.766,166.69400000000002
Mujer,38.905,150.373
Mujer,67.866,168.87900000000002
Mujer,54.757,162.451
Mujer,62.347,166.46200000000002
Mujer,66.188,171.34
Mujer,67.91199999999999,163.731
Mujer,67.082,167.502
Mujer,53.638000000000005,161.30100000000002
Mujer,64.233,155.553
Mujer,57.51,158.102
Mujer,56.185,167.923
Mujer,62.669,155.93
Mujer,64.303,171.842
Mujer,65.62100000000001,164.34099999999998
Mujer,64.488,162.857
Mujer,58.052,159.352
Mujer,75.569,175.28400000000002
Mujer,52.115,154.201
Mujer,75.977,166.69400000000002
Mujer,74.932,177.61900000000003
Mujer,64.468,162.612
Mujer,58.308,158.079
Mujer,73.635,165.486
Mujer,59.347,166.64700000000002
Mujer,53.972,154.30100000000002
Mujer,59.676,162.765
Mujer,67.62899999999999,171.50599999999997
Mujer,64.056,162.341
Mujer,64.378,162.142
Mujer,66.601,163.644
Mujer,54.44,160.339
Mujer,60.797,154.226
Mujer,55.446000000000005,156.378
Mujer,62.61600000000001,166.114
Mujer,76.25399999999999,174.361
Mujer,57.123000000000005,155.586
Mujer,61.434,162.584
Mujer,49.373000000000005,153.298
Mujer,70.208,165.80200000000002
Mujer,48.536,158.687
Mujer,52.346000000000004,154.99
Mujer,71.141,165.31900000000002
Mujer,39.126,145.72299999999998
Mujer,55.115,150.989
Mujer,54.227,156.782
Mujer,50.762,151.555
Mujer,54.455,156.61700000000002
Mujer,53.596000000000004,157.732
Mujer,72.568,173.604
Mujer,62.833999999999996,154.453
Mujer,57.818000000000005,156.847
Mujer,48.044,149.696
Mujer,54.631,154.683
Mujer,81.295,174.18400000000003
Mujer,57.938,163.625
Mujer,54.913999999999994,159.615
Mujer,58.269,150.529
Mujer,59.879,156.578
Mujer,45.833999999999996,154.789
Mujer,57.31399999999999,155.93200000000002
Mujer,52.684,159.099
Mujer,64.709,165.657
Mujer,52.06100000000001,157.74
Mujer,43.423,151.9
Mujer,70.54899999999999,165.68099999999998
Mujer,64.758,163.061
Mujer,62.952,162.375
Mujer,64.35600000000001,158.041
Mujer,64.47399999999999,158.66899999999998
Mujer,66.48,169.273
Mujer,73.768,173.27900000000002
Mujer,61.626000000000005,156.764
Mujer,67.524,166.36
Mujer,63.361999999999995,161.442
Mujer,64.415,166.398
Mujer,40.147,143.727
Mujer,41.456,146.67700000000002
Mujer,77.298,173.505
Mujer,68.506,161.246
Mujer,62.687,159.971
Mujer,74.456,170.87900000000002
Mujer,71.93,168.579
Mujer,60.809,158.195
Mujer,44.00899999999999,152.995
Mujer,60.606,159.517
Mujer,71.51899999999999,170.1
Mujer,76.988,171.31099999999998
Mujer,72.142,166.227
Mujer,63.688,158.78
Mujer,61.66,160.716
Mujer,69.768,167.392
Mujer,64.562,164.021
Mujer,49.13,152.752
Mujer,79.05,180.35299999999998
Mujer,47.585,151.445
Mujer,62.217,156.975
Mujer,65.652,167.575
Mujer,66.687,166.016
Mujer,43.901,148.791
Mujer,60.452,161.352
Mujer,58.832,159.93200000000002
Mujer,48.13399999999999,152.585
Mujer,50.257,158.91299999999998
Mujer,54.277,158.634
Mujer,54.643,158.06799999999998
Mujer,55.839,162.317
Mujer,55.787,154.451
Mujer,61.398999999999994,168.767
Mujer,60.732,152.674
Mujer,57.623000000000005,158.225
Mujer,62.657,160.44899999999998
Mujer,53.24100000000001,154.935
Mujer,55.047,162.028
Mujer,49.25899999999999,156.968
Mujer,67.054,165.46900000000002
Mujer,72.583,172.045
Mujer,61.391999999999996,165.99099999999999
Mujer,63.066,164.954
Mujer,65.362,160.839
Mujer,61.053000000000004,164.658
Mujer,60.46,157.974
Mujer,72.564,166.84400000000002
Mujer,54.576,154.078
Mujer,66.998,164.085
Mujer,58.824,157.576
Mujer,65.837,161.19
Mujer,56.506,154.991
Mujer,57.008,161.72299999999998
Mujer,69.21,167.763
Mujer,45.208,145.107
Mujer,58.798,159.57399999999998
Mujer,48.321999999999996,148.796
Mujer,68.86399999999999,162.866
Mujer,68.96600000000001,167.577
Mujer,58.931000000000004,163.33
Mujer,68.889,169.225
Mujer,67.664,164.41400000000002
Mujer,59.857,151.341
Mujer,70.308,160.488
Mujer,66.29899999999999,162.02100000000002
Mujer,72.82,165.463
Mujer,67.447,167.627
Mujer,61.271,163.504
Mujer,67.807,169.39
Mujer,67.91199999999999,167.43
Mujer,59.501000000000005,160.519
Mujer,62.145,157.89600000000002
Mujer,63.883,167.048
Mujer,61.14,157.832
Mujer,61.071000000000005,161.485
Mujer,58.633,163.41
Mujer,63.291000000000004,163.416
Mujer,55.736999999999995,161.05
Mujer,66.343,164.095
Mujer,67.525,162.361
Mujer,49.611000000000004,154.51
Mujer,53.363,159.75799999999998
Mujer,61.701,162.99200000000002
Mujer,46.486999999999995,155.701
Mujer,63.536,162.053
Mujer,59.492,154.984
Mujer,61.916000000000004,166.362
Mujer,61.232,161.859
Mujer,66.14699999999999,171.53900000000002
Mujer,39.510999999999996,143.244
Mujer,44.07,146.51
Mujer,57.115,152.445
Mujer,55.711999999999996,150.634
Mujer,59.532,165.709
Mujer,59.265,160.27700000000002
Mujer,54.358000000000004,158.976
Mujer,61.568000000000005,166.356
Mujer,67.39399999999999,169.799
Mujer,54.913999999999994,153.205
Mujer,65.604,158.97899999999998
Mujer,63.402,163.435
Mujer,55.513999999999996,161.91299999999998
Mujer,62.129,160.27700000000002
Mujer,56.207,158.85
Mujer,57.598,159.447
Mujer,54.411,159.708
Mujer,58.887,154.667
Mujer,63.798,164.857
Mujer,55.158,154.366
Mujer,57.117,162.078
Mujer,67.999,164.72099999999998
Mujer,73.37100000000001,171.577
Mujer,57.586999999999996,158.499
Mujer,57.486999999999995,169.05700000000002
Mujer,58.284,164.812
Mujer,66.37100000000001,163.739
Mujer,55.416000000000004,155.398
Mujer,67.277,162.931
Mujer,53.205,156.75799999999998
Mujer,53.619,155.651
Mujer,64.09,162.80100000000002
Mujer,62.0,158.467
Mujer,48.008,148.725
Mujer,66.715,164.69799999999998
Mujer,56.705,160.58
Mujer,62.755,169.148
Mujer,50.222,150.123
Mujer,51.173,149.857
Mujer,48.748000000000005,153.752
Mujer,59.783,167.17
Mujer,71.48,168.175
Mujer,42.958,145.72899999999998
Mujer,51.07,157.239
Mujer,65.273,165.45
Mujer,73.982,175.30900000000003
Mujer,68.845,162.043
Mujer,57.396,162.19299999999998
Mujer,63.691,167.917
Mujer,64.555,165.482
Mujer,56.415,156.511
Mujer,75.815,169.09099999999998
Mujer,61.659,159.037
Mujer,60.519,157.668
Mujer,68.414,169.047
Mujer,55.871,162.066
Mujer,74.135,169.18599999999998
Mujer,65.241,167.602
Mujer,45.597,149.349
Mujer,62.144,159.779
Mujer,54.815,165.016
Mujer,56.015,159.815
Mujer,60.038000000000004,157.346
Mujer,57.966,164.035
Mujer,71.607,160.065
Mujer,64.148,162.184
Mujer,59.053999999999995,157.621
Mujer,46.303000000000004,155.25
Mujer,64.01100000000001,170.24
Mujer,79.4,181.204
Mujer,49.068999999999996,152.745
Mujer,55.982,159.477
Mujer,49.159,156.851
Mujer,55.894,157.6
Mujer,51.661,162.238
Mujer,56.687,151.747
Mujer,73.157,173.18900000000002
Mujer,60.788000000000004,166.16099999999997
Mujer,66.796,166.05200000000002
Mujer,47.659,151.099
Mujer,58.021,165.06099999999998
Mujer,72.303,167.138
Mujer,48.839,150.463
Mujer,64.40100000000001,166.55700000000002
Mujer,68.555,164.96
Mujer,62.981,166.46
Mujer,60.075,157.933
Mujer,72.97,168.02700000000002
Mujer,58.98,165.33599999999998
Mujer,57.626999999999995,166.045
Mujer,71.975,170.21200000000002
Mujer,66.747,162.511
Mujer,63.699,161.7
Mujer,54.49100000000001,154.572
Mujer,70.584,172.717
Mujer,57.18600000000001,161.268
Mujer,71.82,167.213
Mujer,70.34899999999999,164.623
Mujer,53.739,156.208
Mujer,77.035,176.015
Mujer,69.493,166.43200000000002
Mujer,63.59,164.042
Mujer,68.953,163.516
Mujer,65.146,157.118
Mujer,55.567,162.30700000000002
Mujer,62.543,161.85
Mujer,51.84,153.695
Mujer,71.283,161.67600000000002
Mujer,69.516,174.25799999999998
Mujer,61.696000000000005,154.861
Mujer,50.583,153.58700000000002
Mujer,62.806000000000004,162.02
Mujer,65.343,173.077
Mujer,72.78699999999999,170.101
Mujer,70.904,178.06099999999998
Mujer,59.303999999999995,153.931
Mujer,63.57,159.267
Mujer,79.81,171.045
Mujer,54.957,155.05700000000002
Mujer,70.29,166.72299999999998
Mujer,75.507,176.16400000000002
Mujer,57.233999999999995,152.623
Mujer,64.14699999999999,155.974
Mujer,62.744,161.33
Mujer,49.082,157.92600000000002
Mujer,64.616,164.86
Mujer,67.896,165.5
Mujer,65.44,165.28599999999997
Mujer,73.70100000000001,166.80599999999998
Mujer,47.229,141.384
Mujer,42.184,148.51
Mujer,63.971000000000004,160.655
Mujer,65.495,159.291
Mujer,65.07600000000001,163.54
Mujer,50.098,161.246
Mujer,64.821,163.154
Mujer,62.03,161.481
Mujer,69.229,168.387
Mujer,58.882,152.72
Mujer,71.52,175.601
Mujer,72.836,169.74099999999999
Mujer,59.676,157.92600000000002
Mujer,61.096000000000004,163.799
Mujer,50.99,157.124
Mujer,66.29899999999999,161.55700000000002
Mujer,53.163999999999994,154.545
Mujer,63.117,163.597
Mujer,64.211,162.938
Mujer,71.221,167.27
